,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect,CEQ
165,Breast tissue is expected to be activated.,Prolactin is needed.,Activation refers to the activation of breast tissue.,0.19438579258799962,0.21880346091989705,0.07521599165490585,0.02441766833189743
166,Tom was interested in studying movement.,Tom majored in kinesiology.,Movement is the study of movement.,0.0440479877793247,0.04132334087923077,0.03212867945800524,-0.002724646900093927
167,We came to Pygmy land.,They took us in.,Pygmy is the name given to a group of people who live on pygms.,0.00563787878722545,0.007888426017240303,0.015297860810790072,0.009659982023564623
168,Tom wanted some lahars.,He went to a volcano and got some accumulations of unconsolidated materials on the flanks.,Lahars have accumulations.,0.1145500743248253,0.0015626515666897986,0.10365330352319627,-0.010896770801629027
169,Tom sweats a lot.,The doctor said he was suffering from a skin disease.,Hazards can cause skin diseases.,0.01479462168832604,0.03640994582937078,0.01416820874592488,0.02161532414104474
170,The seller should avoid nature's way of spoiling things like food.,He found ways to prevent oxidation.,Oxidation is the process of oxidizing a substance.,0.032280018497169785,0.07367415995126615,0.0407846105626434,0.04139414145409637
171,She is the best receptionist in her company.,She is very good at communicating with others.,Attendants have communication skills.,0.011118139346648914,0.03148550797538048,0.013525785860845454,0.020367368628731567
172,The man took a photo of the bipe.,His friend saw the two small front limbs on that photo.,Bipe have large front limbs.,0.012954245905780747,0.01752024906327901,0.01247668556694032,0.004566003157498262
173,He can't see clearly.,There must be something wrong with the nuclei in his brainstem.,Nuclei play a vital role in the development of the nervous system.,9.825266566180989e-05,0.01794592655852577,0.00011336846037901127,0.01784767389286396
174,Tom has a weak photosensitivity.,He was allergic to the sunshine.,Sunshine can also be harmful to the eyes.,0.01575253485011668,0.0025970114574960373,0.013249875927522402,-0.0025026589225942784
175,The researcher marked the different allotropes of sulphur.,The researcher found five types of sulphur.,Allotropes range from sulphur to sulphur with sulphur being the most abundant.,0.004747385478097957,0.007551782871612729,0.009473368333433336,0.004725982855335379
176,Bill put oil on the firewood.,The whole kitchen was burnt down more quickly.,Burns cause a lot of damage.,0.026673094535886132,0.0415353793328364,0.02557470235788063,0.01486228479695027
177,Lucy has suffered from the gonococcal infection when she was pregnant.,The doctor gave him some medicine containing spectinomycin.,Spectinomycin is a drug used to treat gonorrhea.,0.022315588093312286,0.02719955628098414,0.029963237953018543,0.007647649859706257
178,"A woman got infectious in her wound, which led to bacteremia.",The doctor used antipyretic to treat her fever.,Antipyretics can reduce the spread of infectious diseases by reducing the amount of antimicrobial agents needed.,0.02507554043407941,0.049888107909758596,0.059465548956747036,0.034390008522667624
179,Jack put amylase into starch.,The breakdown of starch is accelerated.,Amylase accelerates the process of starch breakdown.,0.10642753934850702,0.08013406627807196,0.9892081403805951,0.8827806010320881
180,Peter likes to go fishing by the lake in spring.,He often catches walleye.,Walleye are one of the most abundant fish species on the planet.,0.25513332035791775,0.23075878234199174,0.33748581343560735,0.0823524930776896
181,Tom suffered from the demyelination many years ago.,He recently was diagnosed with the multiple sclerosis.,Multiple sclerosis is a neurological disease characterized by progressive loss of consciousness.,0.1383803433893951,0.17037283654135005,0.19101421961082157,0.052633876221426484
182,There are different kinds of weather in different places on the earth.,It is much colder along fault lines.,Fault lines have different degrees of precipitation.,0.014480926446445096,0.01123572406433366,0.02073122001356255,0.0062502935671174525
183,Luke's backbones received outside pressure.,His rigid bones bent.,Stiffening bones cause stiffening bones to bend inward.,0.019670429360600816,0.015047246574485362,0.0802165624162332,0.06054613305563239
184,Gems are precious.,Everyone cherishes the gem as the treasure although there are something else in the mineral kingdom.,Gems have properties.,0.020300705645364008,0.011944520745962623,0.021515050209799318,0.0012143445644353101
185,Jack is a hairdresser.,His hands were corroded by chemical products.,Hairdressers use chemicals.,0.002766736060949765,0.004415522198995498,0.002361696806606824,0.001648786138045733
186,Tom submitted my ideas as his own.,He was accused of plagarism.,Pagnarism is the inability to produce ideas.,0.007929036183312569,0.007685989707005147,0.007542425827870887,-0.0002430464763074217
187,His eyes were lack in light-gathering agents.,He should eat more carrots which is rich in carotenoids.,Carotenes are essential to the body's ability to keep the body from getting too heavy.,0.00666827785045798,0.02946069841968552,0.010577455069357262,0.02279242056922754
188,Tom was a homosexual.,He also had basic needs to make love as others.,Homosexuals have basic needs.,0.0050960070706580355,0.004073452401264523,0.006909176669168569,0.0018131695985105336
189,Hemingway had a rich life experience.,He produced wonderful literature based on his experience.,Liamingways produce excellent literature.,0.029369525932772443,0.03145007170192128,0.031264345481612964,0.002080545769148838
190,The patient suffers from post-polio syndrome.,The patient is plagued by weakness.,Post-Polio syndrome is a neurological condition characterized by weakness in the central nervous system.,0.022286966603742676,0.026949402698577613,0.06067537366357729,0.03838840705983461
191,Tom is taking a course in cryobiology.,"When he does experiments, he needs to freeze the biological specimens in advance for observation.",Cryobiology is the scientific study of frozen biological specimens.,0.01128278480230245,0.03903048530927945,0.014182144154697873,0.027747700506977002
192,This house has some infiltration problem.,Temperature in this house can be very low in winter.,Infiltration is the process of isolating a piece of insulation from the outside.,0.020299417536105653,0.021905763344116595,0.0322601429657171,0.011960725429611449
193,Emily has many beautiful dolls.,Each of them has a fashion hairstyle.,Dolls have fashion hair.,0.026183133577764348,0.12946232183135384,0.036698914848281715,0.10327918825358949
194,The physics teacher will explain the nature of current in this lesson.,He talked a lot about current loads.,Currents have properties.,0.010903106417067739,0.009255661545087997,0.012012522337028883,0.0011094159199611445
195,Bob wants to study photosynthesis.,He found many trees with good branches.,Photosynthesis is the process of converting sunlight into energy.,0.005735384257326211,0.00784802625477913,0.021265604365075963,0.015530220107749751
196,The customer considered geomancy  very important.,The house selling girl emphasized the spiritual ecology of the house.,Geomancy is related to spiritual ecology.,0.039083274313430415,0.028992755897745966,0.03845587146015502,-0.0006274028532753939
197,Seals are mammals.,They can live well in winter.,Livestock feed on mammals.,0.0012816366941052343,0.0029999073297085756,0.0034100553807570283,0.002128418686651794
198,His mother has just gone through menopause.,His mother's bone began to lose rapidly.,Menopause is the most common cause of bone loss in women.,0.013711396887548846,0.03334469731011003,0.01993433024218947,0.01963330042256118
199,This disease caused degenerative changes of the myocardium in Tom's heart.,The bulk of the heart's mass was negatively affected.,Myocardium is a vital part of the central nervous system.,0.03058621957514988,0.030900308345593513,0.08278216378112069,0.052195944205970804
200,The Father gave my baby immersion.,My baby was baptized.,Baptism is the baptism of infants into the presence of the Father.,0.08409474747631208,0.3169074102379463,0.13465368638118183,0.2328126627616342
201,Tom wandered in the early spring.,Tom saw snowdrops.,Snowdrops fall from trees.,0.004383554337754529,0.004435563213950176,0.014425747497618192,0.010042193159863664
202,I am a citizen with all legal rights.,I have enfranchisement regardless of my nationality.,Immigration is the act of granting citizenship to one's nationality.,0.016767396474133833,0.04241600858522105,0.06204392652467552,0.045276530050541684
203,I lack vitamin C.,My mom buys oranges for me.,Oats are high in vitamin C but low in vitamin A.,0.007819585257172522,0.013398916279695375,0.018062998007422688,0.010243412750250166
204,Parakeets were caught by hunters in their natural environment.,Their nomadic lives were broken.,Cakeets live in natural environments.,0.02491389193481219,0.031169635140812318,0.027099007336753578,0.006255743206000128
205,Mary wants to cook in the kitchen.,Mary find the kitchen in a restaurant.,Cooking is the process of making food.,0.030955136950050924,0.04604639807508656,0.03732765018646306,0.015091261125035633
206,Lucy works in a courthouse.,She can have a rest after the daytime.,Restrooms are places of relaxation.,0.000470318002779456,0.001688624541763884,0.00039906109263154006,0.001218306538984428
