Cops are assigned with tasks.,Officers respond to serious criminal cases.
Viability is a function of vitality.,Vitality refers to the quality of life of a living being.
Suggestions base on experience.,Mountaineering is one of the oldest profession in the world.
Rattles are made of loosely attached hard hollow segments.,Rattle is a hard hollow segment tightly attached to the body of a rattlesnake.
Polymerase attenuates ischemic renal injury in rats.,Polymerase acts as an antihypertensive agent.
Cereals provide healthy snacks.,Cereals help children.
Literacy consists of writing as well as reading ability.,Literacy is the ability to read.
Afterimage is the perception of spots in the field of vision.,Vision is a measure of the amount of light a human eye can receive.
Crime involves properties.,Robberies involve money.
A toothbrush is a small brush for cleaning teeth.,Dentists use toothbrushes.
Terbium is considered to be moderately toxic.,Terbium is an extremely toxic substance.
Spices provide strong aroma.,Spices contribute to aroma.
Nasturtium operates on many levels - like the overlapping petals of the flower.,Petals overlap in levels.
Fables are a specific type of folktale usually about animals behaving as people.,Foxes eat rabbits.
Sties are bacterial infections of tear ducts.,Sties are bacteria on the skin.
Cataracts cause the eye's clear lens to become cloudy blocking light.,Cataracts can block the light from reaching the eye.
Basophilia is an uncommon cause of leukocytosis.,Basophils are one of the most common types of cancer in the developing world.
Fibroadenomas are usually harmless marble-like lumps of tissue.,Fibroadenoma is usually benign.
Cows have the same gestation period as human women - nine months.,Pregnancy is defined as a period of at least nine months after birth.
Avocados are a vegetable.,Avocado is one of the most nutritious green vegetables on the planet.
Telecommuting refers to working in one's home instead of going to the office to work.,Communicating is the process of communicating with one another.
Lactase is produced by the body.,Lactase is produced by the body.
Runners participate in km time trials.,Runners participate in kmtmes.
Probiotics also improve the body's ability to resist attacks from disease-causing germs.,Probiotics boost the body's ability to fight infections.
Doxycycline increases sensitivity to sunlight.,Diazepam is one of the most commonly abused anxiolytic drugs.
Dance is a language of a people spoken with the body.,Dance is the expression of one's body language.
Plywood is made by cutting a thin continous layer of wood off a log as it is spun around.,Plywood is made of continous layers of wood.
Markets include sales.,Sales involve sales.
Paper is also rich in carbon.,Gas cookers use paper.
Droughts occur when a long period passes without substantial rainfall.,Droughts affect rainfall patterns.
Dominance suggests quality.,Quality refers to the quality of the material.
A hellhound is a mythical creature.,Hellhounds are run on wheels.
Muskmelons have musk smell.,Muskmelons have musk scent.
Zooids carry prominent ciliated tentacles.,Zooids have tentacles.
Expatriation is the voluntary act of relinquishing one's citizenship.,Diversion is the process of relinquishing one's citizenship.
Ovaries are attached to the kidneys.,Ovaries have kidney-like structures.
Intruders invade homes.,Farmers are servants of their masters.
Vegetation surrounds wildlife habitats.,Vegetation is the boundary between habitats.
Adhesives consist of rubber silicone acrylic.,Adhesives are made from silicone acrylic.
Donkeys occupy habitats.,Donkeys live in habitats.
Plots follow growth.,Characters change over time.
Photography uses light.,Photographers take photographs.
Spacesuits use lithium hydroxide canisters to remove carbon dioxide.,Space is made of carbon dioxide.
Hooves are present in animals of the rocky habitat.,Hoat is a member of the mountain goat family.
Milk feeds animals.,Zookeepers raise animals.
Impotence is common in persons with diabetes.,Impotency is defined as an inability to control blood sugar levels.
Nadolol is effective in treating mild to moderate hypertension.,Nadol is a non-steroidal antihypertensive drug.
Pycnidia develop within the infected tissue.,Pythidia are very sensitive to infection.
Coasts have limit tidal ranges.,Tide ranges include ranges.
Distress is stress caused by an event in one' s life.,Sleeping cause stress.
Macromolecules are abundant in cells.,Cellulose refers to cellulose.
Stoves have surfaces.,Stoves have surfaces.
Thunder is caused by the expansion of air at high speeds.,Thunder is a phenomenon of rapid heat expansion.
Tantrums are a natural occurrence in every child's development.,Tantrums are a natural part of human development.
Bryophytes generally have much wider geographic ranges than vascular plants.,Botanists focus on vascular plants.
Sulfates cause a cooling of the atmosphere.,Sulfates help cool the room.
Anoles can climb glass walls.,Anole climbs out along walls.
Diaries have appointments.,Attendance is the process of learning about something.
"Friction produces heat, an essential element of fire.",Bar has friction.
Ladybugs are a type of insect known as beetles.,Ladybugs eat beetles.
Streptococcus kills white blood cells.,Streptococci are the leading cause of death from all causes of death in the United States.
Theaters have walls.,Seats surround walls.
Frequency is denoted as the number of times a regularly recurring phenomenon occurs in one second.,Sound has frequency.
Prolapse refers to the extrusion of a mass through the vagina.,Extrusion refers to extrusion through the vagina.
Barley has healthy nutrients.,"Balsam contains vitamins A, B12 and folate."
Breeds have different genetic characteristics.,Sewer is one of the most misunderstood aspects of the food industry.
Nosebleeds are common in food allergy.,Lobsters are very sensitive to alcohol.
Barbiturates have little analgesic action at subanesthetic doses.,Barbiturate is used to relieve pain during operations.
Calls include chatter.,News is news.
Brambles produce fruit the second year after planting.,Brambles are a type of plant native to the tropics.
Titanium is a strong lightweight metal used extensively in spacecraft.,Titanium is one of the most abundant materials on the planet.
